,Number,Position,Team,Age,Foot,Experience,Experience_VFF,Video,Decision,RT
40,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_36\Klip_36_1.mp4,switch play,2.213865000056103
41,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_74\Klip_74_1.mp4,highest free man,7.085571000003256
42,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_17\Klip_17_2.mp4,link out,4.4439831000054255
43,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_45\Klip_45_3.mp4,switch play2,5.416018499992788
44,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_15\Klip_15_1.mp4,pass it over,11.112211400060914
45,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_78\Klip_78_1.mp4,link out,11.158153499942273
46,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_72\Klip_72_1.mp4,switch play,7.146717400057241
47,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_91\Klip_91_3.mp4,false link out,12.867343100020662
48,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_64\Klip_64_2.mp4,switch play,5.047325600055046
49,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_14\Klip_14_1.mp4,switch play2,5.706304599996656
50,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_90\Klip_90_4.mp4,pass it over,6.794590400066227
51,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_86\Klip_86_3.mp4,switch play,6.852493800106458
52,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_60\Klip_60_3.mp4,switch play,13.733750500017777
53,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_58\Klip_58_3.mp4,switch play2,17.035990900010802
54,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_26\Klip_26_1.mp4,highest free man,7.344291499932297
55,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_6\Klip_6_1.mp4,link out2,10.305197600042447
56,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_12\Klip_12_2.mp4,link out,9.339889700058848
57,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_73\Klip_73_2.mp4,switch play2,5.096275100018829
58,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_18\Klip_18_3.mp4,switch play,20.441522800014354
59,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_16\Klip_16_1.mp4,highest free man,8.503050000057556
60,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_66\Klip_66_1.mp4,false link out,12.893000500043854
61,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_87\Klip_87_3.mp4,false switch play,6.075382999959402
62,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_24\Klip_24_2.mp4,switch play2,4.215739400009625
63,3,Fosvarsspiller,U14,13,Højre,10,2,Pictures/Klip_7\Klip_7_1.mp4,link out,2.466205499949865
